id,line-name,shape-data
1,Adalar - Bostancı,"LINESTRING (29.1279760767551 40.8757720116918, 29.1275878462715 40.8758746132653, 29.1271984744362 40.8759746934849, 29.1268079898406 40.8760722462527, 29.1264164211002 40.8761672636699, 29.1260237968193 40.8762597387389, 29.1256301467772 40.8763496653714, 29.1252354972187 40.8764370356522, 29.1248398790985 40.8765218444033, 29.1244433210112 40.8766040855285, 29.1240458515518 40.8766837529325, 29.1236474981416 40.8767608396106, 29.1232482929116 40.8768353412957, 29.1228482620858 40.8769072518755, 29.122447437808 40.8769765661832, 29.1220458462793 40.8770432799079, 29.1216435196561 40.8771073869835, 29.1212404841405 40.8771688830997, 29.1208367730521 40.8772277640009, 29.1204324125817 40.8772840262782, 29.1200274325147 40.8773376638488, 29.1196218649619 40.8773886742501, 29.1192157373131 40.877437053183, 29.118809079319 40.8774827972671, 29.118401921905 40.8775259040321, 29.1179942936599 40.8775663682886, 29.1175862242995 40.8776041893586, 29.1171777447856 40.877639362072, 29.1167688836361 40.8776718866428, 29.1163596706271 40.8777017578926, 29.1159501378356 40.8777289760635, 29.1155403126417 40.8777535377606, 29.1151302259603 40.8777754414169, 29.1147199075203 40.8777946854573, 29.1143093870507 40.8778112683067, 29.1138986954548 40.8778251893001, 29.1134878624499 40.8778364477637, 29.1130769165908 40.8778450412144, 29.1126658899433 40.8778509707982, 29.1122548110507 40.8778542349333, 29.1118437108043 40.877854833857, 29.1114326189094 40.8778527677982, 29.1110215650835 40.8778480360856, 29.1106105790198 40.8778406398491, 29.1101996916096 40.8778305793281, 29.109788932546 40.8778178556533, 29.1093783327204 40.8778024690647, 29.1089679194531 40.8777844206756, 29.1085577259956 40.8777637116457, 29.108147779644 40.8777403448899, 29.1077381124753 40.877714320659, 29.1073287517852 40.8776856418688, 29.1069197296382 40.8776543096714, 29.1065110757022 40.8776203270017, 29.1061028196567 40.8775836958947, 29.1056949899829 40.8775444192769, 29.1052876175339 40.8775025000937, 29.1048807319645 40.877457942182, 29.1044743641516 40.8774107466872, 29.1040685413526 40.8773609192295, 29.1036632944317 40.8773084618553, 29.1032586542164 40.877253379313, 29.1028546479873 40.8771956754229, 29.1024513065833 40.8771353540337, 29.1020486584584 40.8770724198762, 29.102135781877 40.8776735752751, 29.1022205266474 40.8782749272468, 29.1023028916046 40.8788764694839, 29.1023828767574 40.8794781965886, 29.1024604809285 40.8800801031536, 29.1025357041264 40.8806821837808, 29.1026085439752 40.8812844339539, 29.1026790005078 40.8818868464735, 29.102747072522 40.8824894177327, 29.1028127612369 40.8830921405413, 29.1028760630898 40.8836950103729, 29.1029369804494 40.8842980227475, 29.1029955109756 40.8849011704467, 29.1030516534781 40.8855044489623, 29.1031054091635 40.8861078520037, 29.1031567756428 40.8867113759537, 29.1032057541348 40.8873150136209, 29.1032523434487 40.8879187604965, 29.1032965424183 40.8885226102711, 29.1033383522258 40.8891265584539, 29.103377770506 40.8897305996263, 29.1034147972911 40.8903347265869, 29.1034494325523 40.8909389366363, 29.1034816763338 40.8915432216725, 29.103511528619 40.8921475780956, 29.1035389870547 40.8927519995854, 29.1035640540215 40.8933564807593, 29.1035867259554 40.8939610170886, 29.1036070064477 40.8945656013988, 29.1036248919343 40.8951702291608, 29.103640383597 40.8957748958826, 29.1036534814678 40.8963795943614, 29.1036641843554 40.8969843200862, 29.103672493466 40.8975890667637, 29.1036784075962 40.898193830783, 29.1036819279766 40.8987986040498, 29.1036830522049 40.8994033838439, 29.1036817826863 40.9000081629802, 29.1036781170549 40.9006129360374, 29.1036720564926 40.901217698522, 29.1036636022058 40.9018224441394, 29.1036527518288 40.9024271674679, 29.1036395065434 40.9030318640134, 29.1036238663816 40.9036365265716, 29.1036058313266 40.9042411515394, 29.1035854025849 40.9048457326215, 29.1035625778027 40.905450263495, 29.103537359349 40.9060547396744, 29.1035097460326 40.9066591566465, 29.1034797390843 40.9072635063147, 29.1034473384755 40.9078677859755, 29.1034125442381 40.9084719884233, 29.103375355181 40.9090761091441, 29.1033357748847 40.9096801418601, 29.1032937997843 40.9102840820386, 29.1032494334605 40.9108879234015, 29.1032026747343 40.9114916605341, 29.1031535236017 40.9120952889308, 29.1031019812819 40.9126988013943, 29.1030480477587 40.9133021943193, 29.1029917230525 40.9139054613991, 29.1029330095452 40.9145085972461, 29.1028719048715 40.9151115964351, 29.1028084114134 40.915714453578, 29.1027383357244 40.916354796012, 29.102665563938 40.9169949642715, 29.1025900984239 40.917634952967, 29.1025119368162 40.9182747557713, 29.1024310826962 40.9189143655031, 29.1023475348728 40.9195537767445, 29.1022612957528 40.9201929814041, 29.1021723641333 40.9208319749641, 29.1020807424213 40.9214707493327, 29.1019864306254 40.9221092982002, 29.1018894311285 40.9227476152752, 29.1017897427525 40.9233856942385, 29.1016873678928 40.9240235278979, 29.1015823065465 40.9246611108434, 29.101474559922 40.9252984358732, 29.1013641304153 40.9259354957947, 29.1012510168245 40.9265722860884, 29.1011352215579 40.9272087986609, 29.1010167458126 40.9278450272102, 29.1008955907858 40.9284809654341, 29.1007717576749 40.92911660703, 29.1006452464903 40.9297519456862, 29.1005160596289 40.9303869742088, 29.1003841971016 40.9310216862854, 29.1002496612936 40.9316560756223, 29.1001124545903 40.9322901359255, 29.0999725758158 40.9329238608729, 29.0998300273681 40.9335572432698, 29.099684810446 40.9341902768123, 29.0995369274236 40.934822956106, 29.0993863795245 40.9354552730461, 29.0992331667365 40.9360872231196, 29.0990257420012 40.9369252467269, 29.0988136318538 40.9377625956832, 29.0985968410691 40.9385992555925, 29.0983753720604 40.9394352111394, 29.0981492308036 40.9402704470357, 29.0979184185135 40.941104948856, 29.0976829411798 40.9419387004108, 29.097442801194 40.9427716881832, 29.0971735633035 40.9436860837537, 29.0968987066127 40.944599518759, 29.0966182383094 40.9455119725045, 29.0963321643705 40.9464234260864, 29.0960404896115 40.9473338587901, 29.0957432200238 40.94824325081, 29.0954403627756 40.9491515832493, 29.0951319238612 40.9500588363011, 29.0951228077673 40.9501487598626, 29.0951078486193 40.9502382332579, 29.0950870826444 40.9503270370577, 29.0950605590839 40.9504149555361, 29.0950307517676 40.9504958156762, 29.0949960737134 40.9505755516249, 29.0949565996566 40.950653994679, 29.0949124113973 40.9507309806925, 29.0948636038122 40.950806344721, 29.0948102800065 40.9508799281876, 29.094752551338 40.9509515770822, 29.0946905422172 40.9510211383972, 29.0946243805451 40.951088464555, 29.0945542083767 40.9511534152928, 29.0944801724948 40.9512158521856, 29.0944024302735 40.9512756440953, 29.0943211461772 40.9513326626407, 29.0942364916626 40.9513867894011, 29.0941486452642 40.9514379096131, 29.0940577937453 40.9514859148814, 29.0942063710301 40.9513953150916, 29.0943493785453 40.9512997026446, 29.0944865226283 40.9511992733548, 29.0946175213502 40.9510942339343, 29.0947421057157 40.9509848011023, 29.0948600185123 40.9508711988745, 29.0949710178363 40.9507536612914, 29.095074877129 40.9506324297176, 29.0951713804271 40.9505077528037, 29.0952603306498 40.9503798883527, 29.095341544923 40.95024909788, 29.0954148568918 40.9501156511337, 29.0954801143948 40.9499798224744, 29.0955371842258 40.9498418900118, 29.0955859497215 40.9497021382873, 29.0956263096352 40.9495608537626, 29.0956513530244 40.9494524273609, 29.0956714436331 40.9493434110249, 29.0956865607284 40.9492339333596, 29.0956966835531 40.9491241247703, 29.0957018020136 40.9490141175461, 29.0957019084282 40.9489040412932, 29.0956970034034 40.9487940274828, 29.0956870922833 40.9486842085233, 29.0956655468086 40.9485350807623, 29.0956347739865 40.9483868855236, 29.0956059299554 40.9482774231948, 29.0955409750222 40.9480678224507, 29.0954871681747 40.9478736528885, 29.0954381648881 40.9476717824663, 29.0953959669875 40.9474690307393, 29.0953596575622 40.9472594826302, 29.0953306181752 40.9470492837895, 29.0953088681538 40.9468385793476, 29.0952944220745 40.9466275143961, 29.0952877498547 40.9464410820774, 29.0952867765636 40.9462545837156, 29.095291502001 40.9460681174587, 29.0953019259177 40.9458817850557, 29.0953180397893 40.9456956854879, 29.0953398362672 40.9455099186461, 29.0953673044405 40.9453245843918, 29.0954004274496 40.9451397834397, 29.0954272775378 40.9450093775361, 29.0954569431564 40.9448793232791, 29.0955013420104 40.944704751683, 29.0955726388634 40.9443967264432, 29.0960184181328 40.9425567288819, 29.096497076367 40.9406708399968, 29.0969969246442 40.938788452402, 29.0975042499301 40.9369580048472, 29.0980318018616 40.9351304320285, 29.0985794157442 40.9333062897627, 29.0991469270006 40.9314861284581, 29.0995463985256 40.9302439417767, 29.0999553084701 40.9290031858767, 29.100373604424 40.9277640115254, 29.1008012375476 40.9265265695168, 29.1012381542625 40.9252910106062, 29.1016842998249 40.9240574846383, 29.1021396230742 40.922826140584, 29.102604060868 40.9215971363242, 29.1030777996276 40.9203699959553, 29.1035608845753 40.9191445882469, 29.1040532561101 40.9179210719997, 29.1045548475084 40.9166996068586, 29.1050655920703 40.9154803515674, 29.1055854254695 40.9142634657877, 29.1061142774814 40.9130491073338, 29.1066520778696 40.9118374358201, 29.1072165374102 40.9105896522729, 29.1077908161586 40.9093440676056, 29.1083748329755 40.9081008539328, 29.1089685067361 40.9068601833689, 29.1095717502516 40.9056222387862, 29.1101844837588 40.9043871815029, 29.1108066031484 40.903155219473, 29.1114381153163 40.9019263372909, 29.1120793987189 40.9006998020382, 29.1127303346101 40.8994758503609, 29.1133908288982 40.8982546515604, 29.1140607910551 40.8970363758657, 29.11474011488 40.8958212131957, 29.1154287173102 40.8946093104249, 29.1161264509509 40.8934009237913, 29.1168334781232 40.8921957752294, 29.1175211407557 40.8910415770428, 29.1182175165018 40.8898901010614, 29.1189225176186 40.888741494134, 29.1196360504216 40.8875959048655, 29.1203840269292 40.8864126405718, 29.1211409585511 40.8852329322692, 29.1219950656412 40.8839224093847, 29.1224744534892 40.8832047950771, 29.1228668592771 40.882633542664, 29.1232740970668 40.8820545477219, 29.1237011734639 40.8814606705089, 29.1241577840683 40.8808384188926, 29.1249799534079 40.8797422231141, 29.1269665051166 40.8771316839876, 29.1274923580448 40.876430000939, 29.1279785363761 40.8757719825635, 29.1272009340648 40.8759746643733, 29.1264188807359 40.876167234575, 29.1256326064197 40.8763496362934, 29.1248423399218 40.8765218162515, 29.1240483112068 40.8766837238884, 29.1232507525722 40.8768353122687, 29.122449897462 40.8769765380737, 29.121645979327 40.8771073579908, 29.1208392327156 40.8772277359258, 29.1200298933685 40.8773376358001, 29.1192181981706 40.8774370251517, 29.1184043827777 40.8775258751178, 29.1175886851752 40.8776041604618, 29.1167713445143 40.8776718577634, 29.115952598716 40.8777289472016, 29.1151326868424 40.8777754125725, 29.1143118479222 40.8778112403802, 29.1134903233344 40.8778364189544, 29.1126683508164 40.8778509429068, 29.1118461716775 40.8778548059831, 29.1110240259566 40.8778480082292, 29.1102021536682 40.8778305514985, 29.1093807936038 40.877802440343, 29.1085601868656 40.877763683842, 29.1077405733435 40.8777142928727, 29.1069221917025 40.8776542810114, 29.1061052805322 40.8775836672429, 29.1052900795806 40.8775024723688, 29.104476826207 40.8774107180793, 29.1036657564833 40.8773084332647, 29.1028571100348 40.8771956468495, 29.1020511205014 40.8770723913199, 29.1021127461001 40.877479493951, 29.102153263176 40.8778881196751, 29.102172609882 40.8782976368045, 29.1021707551851 40.8787074156812, 29.1021477013151 40.8791168232923, 29.1021034837188 40.8795252268723, 29.1020381710019 40.8799319984048, 29.1019518626331 40.8803365092018, 29.1018446912338 40.8807381362254, 29.1017168226299 40.8811362584865, 29.1015684534091 40.8815302624291, 29.1013998109352 40.8819195410306, 29.1012111569346 40.8823034920291, 29.1010027814694 40.882681525081, 29.1007750042112 40.8830530554686, 29.1005281791032 40.8834175104403, 29.1002482454512 40.8837928273138, 29.0998541226742 40.8842791936732, 29.0996736660781 40.8844863599165, 29.0994801627994 40.8846866290844, 29.0993548961048 40.8848061457987, 29.099224981594 40.8849227688953, 29.0990905333929 40.8850363938956, 29.0989516715005 40.8851469208693, 29.0988085218509 40.8852542499325, 29.0986612115184 40.8853582848124, 29.0985098698918 40.8854589337565, 29.098354634643 40.8855561068786, 29.0981863811852 40.8856549942331, 29.0980140940025 40.8857497985983, 29.0978379464544 40.8858404240624, 29.097658114191 40.885926781035, 29.097474776376 40.8860087835563, 29.0972881156987 40.8860863483958, 29.0970983195112 40.8861593986641, 29.0969055762817 40.886227862884, 29.0967100792144 40.886291670517, 29.0965120237788 40.8863507591477, 29.0963116065964 40.886405069072, 29.0961090277647 40.8864545469178, 29.0959044908933 40.8864991429436, 29.0956981995203 40.8865388128114, 29.0954903595094 40.8865735158048, 29.0952811790006 40.8866032184301, 29.0949845127361 40.8866365312055, 29.094686188037 40.8866597882124, 29.0943867929855 40.8866729436302, 29.0940869248867 40.8866759715269, 29.0937871748572 40.8866688648381, 29.0934881396501 40.8866516381607, 29.0931904121874 40.8866243258779, 29.0928945803725 40.8865869821498, 29.0926012342067 40.8865396809688, 29.092310952738 40.8864825160576, 29.0920243135509 40.8864156009428, 29.0917418832866 40.8863390679801, 29.0914642223749 40.8862530692914, 29.0911918814985 40.8861577749362, 29.0909254015801 40.886053373811, 29.0906653090359 40.8859400736119, 29.0904700130887 40.8858470544634, 29.0902790257568 40.885749017362, 29.0900925733163 40.8856460757719, 29.0899108736234 40.8855383511957, 29.0897341385478 40.8854259686917, 29.0895625762847 40.8853090613939, 29.0893963878565 40.8851877659822, 29.089235768275 40.885062224492, 29.0890977040363 40.8849470848071, 29.0889643248046 40.8848288078251, 29.0888357536577 40.8847075025905, 29.0887121100495 40.884583282621, 29.0885563278568 40.8844146929459, 29.088409619959 40.8842414779564, 29.0882722233098 40.8840639187042, 29.0881443616938 40.8838823042397, 29.0878103591592 40.8835448420963, 29.0874579356003 40.8832183503669, 29.0872557550146 40.8830430552075, 29.0870482627553 40.8828713744342, 29.0868355691064 40.8827033989385, 29.0866177902672 40.8825392205591, 29.0863950436686 40.882378927543, 29.0861674503087 40.882222607265, 29.0859351312436 40.8820703425985, 29.0856982134442 40.8819222173647, 29.0854423644275 40.8817699056378, 29.0851816522265 40.8816224208828, 29.084916236938 40.8814798525827, 29.0846462775294 40.8813422857105, 29.084371938895 40.8812098052867, 29.0840933860109 40.8810824900306, 29.0838107897804 40.8809604187096, 29.0835243200026 40.8808436637802, 29.083234150031 40.8807322977284, 29.0829404568734 40.8806263858671, 29.0826434175208 40.8805259944107, 29.0823432126061 40.880431183301, 29.0820400239822 40.8803420097897, 29.081734035908 40.8802585284478, 29.0814254326888 40.8801807902466, 29.0811144022603 40.8801088407852, 29.0807859982269 40.880039689336, 29.0804553522338 40.8799769934246, 29.0801226854985 40.8799207926155, 29.0797882192484 40.8798711255754, 29.0794521759692 40.8798280255808, 29.0791147805918 40.879791520527, 29.0787762557223 40.879761634692, 29.0784368287603 40.8797383887922, 29.0780967236202 40.8797217981165, 29.0777561678364 40.8797118734827, 29.0774153890053 40.8797086212095, 29.0770746124 40.8797120439978, 29.0767340657414 40.879722139168, 29.0763939756143 40.8797389004322, 29.0760545674928 40.8797623160933, 29.0757160692745 40.8797923708747, 29.0753787053621 40.8798290449718, 29.0750427002347 40.8798723131804, 29.0747082772247 40.8799221475886, 29.0743756597545 40.8799785139841, 29.0740450700875 40.8800413763471, 29.0737167258451 40.880110691419, 29.0733908470495 40.8801864141622, 29.073067650255 40.8802684932099, 29.0727473520573 40.8803568744969, 29.0724301643735 40.8804514994201, 29.0721162980139 40.8805523039665, 29.0718059626445 40.880659221415, 29.0714993656135 40.8807721814256, 29.0711967096042 40.8808911082198, 29.0708981973678 40.8810159215192, 29.0706040269281 40.8811465401084, 29.07066001959 40.8816559394979, 29.0707063417488 40.8821658975265, 29.0707429839665 40.8826763096751, 29.0707699392149 40.8831870687402, 29.0707871992537 40.8836980693072, 29.0707947617736 40.8842092060069, 29.0707926244903 40.8847203716669, 29.070780788641 40.885231461842, 29.0707592555133 40.8857423684833, 29.0707280298914 40.8862529880701, 29.0706871166232 40.8867632125773, 29.0706365264515 40.8872729367263, 29.0705762677475 40.8877820552172, 29.0705063536294 40.8882904627856, 29.0704267972292 40.8887980532649, 29.0703376164267 40.8893047205241, 29.0702388290529 40.8898103620313, 29.0701304542032 40.89031486986, 29.0700125156455 40.8908181415216, 29.069885035989 40.891320072715, 29.069748043803 40.8918205573843, 29.0696015652367 40.8923194930533, 29.0694456312009 40.8928167763821, 29.0692802749953 40.8933123031471, 29.0691055275122 40.8938059718047, 29.0689214279787 40.8942976790756, 29.0687280132273 40.8947873234602, 29.068525323667 40.8952748025851, 29.0683134008722 40.8957600158856, 29.0680922876086 40.8962428628045, 29.0678620302058 40.8967232428119, 29.0676226773589 40.8972010562953, 29.0673742765689 40.8976762045316, 29.0671168812872 40.8981485879436, 29.0668505425595 40.8986181096344, 29.0665753173952 40.8990846709528, 29.0662912615848 40.899548175938, 29.0659984344843 40.900008528656, 29.0656968966422 40.9004656331817, 29.0653867097996 40.900919393598, 29.0650679392129 40.901369717617, 29.0647406501831 40.9018165102487, 29.0644049103397 40.9022596801225, 29.0640607897177 40.9026991340856, 29.0637083583205 40.9031347816852, 29.0633476909175 40.9035665316059, 29.0629788622471 40.9039942952327, 29.0626019470671 40.9044179830493, 29.0622170236895 40.9048375064683, 29.0618241739428 40.9052527805321, 29.0614234761407 40.9056637175526, 29.061015015686 40.9060702326003, 29.0605988768022 40.9064722407358, 29.0601751448813 40.9068696588297, 29.0597439088573 40.9072624055825, 29.0593052577101 40.9076503969931, 29.0588592815371 40.9080335544727, 29.0584060740289 40.9084117976606, 29.0579457288454 40.9087850488977, 29.0574783408536 40.909153229634, 29.0570040072757 40.9095162631404, 29.0565228264904 40.9098740753987, 29.0560348992698 40.9102265915106, 29.0555378642424 40.9105737677384)"
